,NewsID,Text,NewsCategory,BertEmotion,Text2Emotion,NewsSensitivity,NewsPolarity,NewsHandler,LoveCnt,FearCnt,JoyCnt,SadnessCnt,SurpriseCnt,AngerCnt
1545,1558372806429114369,state cabinet chaired by chief minister gave its nod implementation scheme titled community harnessing harvesting rainwater artificially terrace aquifer chhata conservation rainwater,politics,Love,Sad,1.0,Sad,the_hindu,0,0,0,1,0,0
1546,1558371536167370753,sindhi family recalls their dark days how they fought poverty post partition,politics,Fear,Fear,0.4,Sad,the_hindu,0,0,0,1,0,0
1547,1558370293164425217,executive board will meet august 29 approve bailout package cash strapped within this month including pending disbursement about 1 18 billion media report said saturday,business,Love,Fear,0.0,Happy,the_hindu,0,0,0,1,0,0
1548,1558367777676836864,coordination committee which jd u kept pressing while led nda may be set up ensure smooth functioning mahagathbandhan grand alliance that now rules bihar upon entry chief minister,politics,Love,Fear,0.75,Fear,the_hindu,1,0,0,0,0,0
1549,1558365258942652422,has opened bookings new q3 which is likely be launched india next month customers can book premium suv online brands official website with booking amount 2 lakh,tech,Love,Fear,0.48484848484848486,Fear,the_hindu,1,0,0,1,0,0
1550,1558362778834018304,almost four months since its international unveiling launches india starting at 14 99 lakh black paint scheme going up 15 13 lakh other options both prices ex showroom delhi,business,Love,Fear,0.22708333333333333,Surprise,the_hindu,0,0,0,1,0,0
1551,1558362446548672513,more stories independence read hindus detailed coverage here,tech,Love,Fear,0.625,Fear,the_hindu,0,0,0,0,0,0
1552,1558362193892098048,it was era when freedom did not just mean end rule writers also recognised shackles other kinds illiteracy alcoholism violence against women hygiene civic discipline,politics,Fear,Fear,0.53125,Happy,the_hindu,0,0,0,0,0,0
1553,1558361789586411520,seemingly insatiable demand such verses led many trying their hand at poetry composing,business,Love,Fear,0.5,Sad,the_hindu,0,0,0,0,0,0
1554,1558361484215947265,nivaalas cookbook is combination passion preserving culinary heritage making it available modern day cooks it displays use unusual ingredients like jute leaves poppy seeds mutton fat,tech,Love,Sad,0.425,Sad,the_hindu,1,0,0,0,0,0
1555,1558361477370847233,many artistes sang freedom themed songs cut discs that became best sellers by r venkatachalapathy takes us into fascinating world chap books cheap publications carrying songs themed daily happenings,entertainment,Love,Fear,0.47000000000000003,Surprise,the_hindu,0,0,0,0,0,0
1556,1558360791795073025,theatre cinema gramophone 3 modes propagation faced ire britisher government regularly songs by bhaskara das madurai were demand theatre companies they were viewed with equal suspicion by british,entertainment,Sadness,Fear,0.10897435897435898,Fear,the_hindu,0,0,0,0,0,0
1557,1558360652523208704,it couldnt have been more fitting that independence was ushered with music art had played important role freedom struggle,entertainment,Love,Fear,0.6666666666666666,Happy,the_hindu,0,0,0,0,0,0
1558,1558360505232027648,despite films being censored songs being vetted during public events at time independence musicians found way ensure that their music was heard writes,entertainment,Love,Fear,0.06666666666666667,Fear,the_hindu,9,1,0,0,0,0
1559,1558360212217683968,watch video new rules keep mind when hoisting indian tricolour,tech,Love,Fear,0.45454545454545453,Surprise,the_hindu,1,0,0,0,0,0
1560,1558359133690159105,rt pulled out next weeks hard court tournament masters as star tennis player has not re,sport,Fear,Surprise,0.2708333333333333,Surprise,the_hindu,0,0,0,0,0,0
1561,1558355174917373952,united states friday adopted new export controls technologies that support production advanced semiconductors gas engines that it said are critical its national security,business,Fear,Fear,0.6181818181818182,Fear,the_hindu,0,0,0,0,0,0
1562,1558353927275511808,jammu amp kashmir administration has sacked four employees including son supremo syed salahuddin wife jklf leader bitta karrate under article 311 alleged involvement anti national activities,politics,Sadness,Fear,0.1,Happy,the_hindu,3,0,0,0,0,0
1563,1558352684268355585,spider man remastered review best part game has be swinging through city it is cinematic almost therapeutic,entertainment,Love,Fear,0.3,Fear,the_hindu,0,0,0,0,0,0
1564,1558351427671654400,her 125th birth anniversary book first woman be awarded ph d create sugarcane maize hybrid is being released heres interview with author savithri preetha nair writes,entertainment,Love,Fear,0.3333333333333333,Surprise,the_hindu,1,0,0,0,0,0
1565,1558498671179735040,classified us govt documents were seized donald trumps sprawling mar lago retreat florida,business,Fear,Joy,0.0,Neutral,AJEnglish,2,3,0,1,0,0
1566,1558491066474631168,this japanese grandpa teaches art his 1 4 million subscribers youtube,tech,Sad,Love,0.0,Neutral,AJEnglish,1,1,0,0,0,1
1567,1558487291760353280,mixed reactions author salman rushdies attack came out middle east as he fought his life ventilator new york,entertainment,Fear,Sadness,0.23484848484848486,Positive,AJEnglish,0,0,0,0,0,0
1568,1558483737993744385,rt stories you shouldnt miss today august 13,sport,Sad,Fear,0.0,Neutral,AJEnglish,0,0,0,0,0,0
1569,1558475967923834881,this libyan artist takes multi tasking new level,entertainment,Sad,Love,0.45454545454545453,Positive,AJEnglish,2,2,0,1,0,0
1570,1558468451202744320,there are thousands people cambodia being forced work scamming compounds how foreign nationals across asia are trafficked into cambodia by crime syndicates,politics,Fear,Sadness,0.1625,Negative,AJEnglish,0,1,0,0,0,0
1571,1558460870526582785,ukraine has said that those dismayed by volodymyr zelenskyys call western countries ban russian tourists should direct their complaints kremlin live updates,business,Happy,Fear,0.225,Positive,AJEnglish,0,0,0,0,0,0
1572,1558457092427505666,walking nemo,entertainment,Sad,Love,0.0,Neutral,AJEnglish,8,2,0,0,0,0
1573,1558449561336791041,taliban fighters beat female protesters fired into air disperse rare rally afghan capital kabul,entertainment,Fear,Sadness,0.5333333333333333,Positive,AJEnglish,5,2,0,2,0,1
1574,1558445797582200833,italy spain germany portugal france netherlands uk are enduring severe droughts this summer,sport,Sad,Fear,0.0,Neutral,AJEnglish,3,1,1,0,0,0
1575,1558442013019758592,at least seven kenyas 47 incoming governors are women compared with only three last govt,business,Fear,Love,0.4888888888888889,Negative,AJEnglish,2,5,0,0,0,0
1576,1558438223226888192,this school turkeys istanbul is teaching uighur muslim children who fled china escape oppression uighur culture,politics,Fear,Fear,0.0,Neutral,AJEnglish,6,2,1,1,0,0
1577,1558430669172363265,ukraines health minister has accused russian authorities committing crime against humanity by blocking access affordable medicines areas its forces have occupied since war began live updates,politics,Happy,Sadness,0.25,Positive,AJEnglish,0,0,0,0,0,0
1578,1558415593035931648,us plans conduct new air maritime transits taiwan strait response chinas military drills contested strait,politics,Fear,Love,0.2772727272727273,Positive,AJEnglish,5,4,0,1,0,0
1579,1558409187876605954,stories you shouldnt miss today august 13,sport,Sad,Fear,0.0,Neutral,AJEnglish,1,2,0,0,0,0
1580,1558404244331532289,nigerian artist odunayo fapohunda uses hammer nails create intricate pointillist portraits,entertainment,Sad,Love,0.0,Neutral,AJEnglish,5,2,0,0,1,1
1581,1558400492555960321,parliamentary election that will take place december can be opportunity ennahdha reform its party national politics show that it can still resist saieds efforts consolidate his regime by,politics,Fear,Sadness,0.0,Neutral,AJEnglish,0,1,0,0,0,0
1582,1558392931685257216,as russias war ukraine enters its 171st day we take look at main developments so far,business,Sad,Love,0.6666666666666666,Positive,AJEnglish,0,0,0,0,0,0
1583,1558385370449985537,these kashmiri artists are making songs resistance that challenge indian control,entertainment,Sad,Sadness,0.0,Neutral,AJEnglish,5,5,0,0,0,0
1584,1558381610428514304,why we need identify those at risk long covid understand underlying causes illness,politics,Fear,Joy,0.4,Negative,AJEnglish,2,4,0,4,0,0
1585,1558498934842081285,climate activists fill golf holes with cement after water ban exemption,business,Sad,Love,0.0,Neutral,BBCWorld,8,2,0,0,0,0
1586,1558495905657098240,how keep your home cool heatwave,sport,Sad,Love,0.65,Positive,BBCWorld,5,4,0,1,0,0
1587,1558485132729794560,raila odinga william ruto tight kenya presidential race,sport,Fear,Love,0.2857142857142857,Negative,BBCWorld,8,0,0,2,0,0
1588,1558471442282446848,author salman rushdie believed fatwa was old life relatively normal,entertainment,Fear,Love,0.42499999999999993,Positive,BBCWorld,5,3,1,1,0,0
1589,1558456619129864193,ukraine says it has taken out vital bridge occupied kherson,business,Fear,Love,0.4,Positive,BBCWorld,3,5,1,1,0,0
1590,1558436357890088965,taliban break up rare protest by afghan women kabul,sport,Fear,Sadness,0.9,Positive,BBCWorld,5,4,0,1,0,0
1591,1558428739805011968,britney spears ex husband jason alexander convicted over crashing wedding,entertainment,Fear,Fear,0.0,Neutral,BBCWorld,4,6,0,0,0,0
1592,1558426344492498944,rt everything thats supposed lead you success i completely ignore kenyan comedian internet sensation chess cham,tech,Fear,Fear,0.2,Positive,BBCWorld,0,0,0,0,0,0
1593,1558423393824915456,southern baptist abuse claims under investigation us,politics,Fear,Fear,0.0,Neutral,BBCWorld,5,4,0,1,0,0
1594,1558419383843803137,authors condemn horrifying ghastly attack salman rushdie,tech,Fear,Fear,1.0,Negative,BBCWorld,3,4,0,3,0,0
1595,1558415354279464960,why are netflix suing two bridgerton fans,entertainment,Sad,Fear,0.0,Neutral,BBCWorld,8,1,0,1,0,0
1596,1558411814043635713,strong winds cause deadly stage collapse at spains medusa festival,entertainment,Fear,Sadness,0.5666666666666667,Positive,BBCWorld,3,4,0,1,0,0
1597,1558408300106063873,climate change drought highlights dangers electricity supplies,business,Fear,Fear,0.0,Neutral,BBCWorld,4,5,1,0,0,0
1598,1558404278682787841,i got told off playing football,sport,Fear,Joy,0.0,Neutral,BBCWorld,7,1,0,0,0,0
1599,1558400255972048897,who is salman rushdie writer who emerged hiding,entertainment,Fear,Joy,0.0,Neutral,BBCWorld,6,0,0,4,0,0
1600,1558396737680965633,official drought declared across large parts england,business,Sad,Fear,0.42857142857142855,Positive,BBCWorld,2,7,1,0,0,0
1601,1558396465193619456,afghan cyclists who fled pursue their olympic dreams,sport,Fear,Fear,0.0,Neutral,BBCWorld,6,4,0,0,0,0
1602,1558392687505580033,stunning sturgeon moon lights up skies,sport,Surprise,Love,1.0,Positive,BBCWorld,4,5,0,1,0,0
1603,1558388165022564352,lockdown tsunami meet indians named after historic events,entertainment,Fear,Love,0.0,Neutral,BBCWorld,2,3,1,1,1,0
1604,1558381627352514560,we have lost bright light say family actress anne heche,entertainment,Fear,Fear,0.75,Positive,BBCWorld,4,5,0,1,0,0
1605,1558499769101729795,rt seven time ballon dor winner was omitted 30 man list nominees prestigious award fr,entertainment,Surprise,Fear,0.0,Neutral,the_hindu,0,0,0,0,0,0
1606,1558498682231832576,todays evening wrap newsletter read about clearance arrival space satellite tracking vessel august 16 despite reiterating its security concerns over it more heres preview,tech,Fear,Love,0.5,Positive,the_hindu,0,0,0,0,0,0
1607,1558496112004108288,forest officials have rescued sloth bear smugglers malda district have arrested 3 persons animal was being used as dancing bear was transported illegally nepal west bengal reports,entertainment,Sad,Joy,0.5,Negative,the_hindu,1,0,0,0,0,0
1608,1558495028812578820,rt has picked as three specialist fast bowlers with all round,sport,Surprise,Love,0.5,Neutral,the_hindu,0,0,0,0,0,0
1609,1558493601008685058,indian computer emergency response team that tracks cyber security threats wednesday issued alerts multiple vulnerabilities detected edge browsers os,tech,Fear,Joy,0.0,Neutral,the_hindu,0,0,0,0,0,0
1610,1558491116927963136,nearly 1 50 000 workers at more than 200 tea plantations went strike saturday demand 150 rise their dollar day wages which researchers say are among lowest world,business,Fear,Fear,0.45,Positive,the_hindu,0,0,0,1,0,0
1611,1558491094748471296,stories numerous women revolutionaries have been brought fore by state archives through its physical virtual exhibition that has come alive when celebrates 75th year reports,tech,Fear,Love,0.34761904761904755,Positive,the_hindu,0,0,0,0,0,0
1612,1558488558167629827,man suspected attacking novelist august 12 2022 has been charged with attempted murder assault prosecutors said,entertainment,Fear,Joy,0.0,Neutral,the_hindu,0,1,0,0,0,0
1613,1558486062414061568,personnel was injured when militants hurled grenade at security forces eidgah locality srinagar saturday police said,politics,Fear,Joy,0.0,Neutral,the_hindu,0,0,0,0,0,0
1614,1558483646792736769,rt has reported consolidated net profit 10 48 crore quarter ended june better sales,business,Fear,Love,0.25,Positive,the_hindu,0,0,0,0,0,0
1615,1558481037277237248,accused each other saturday striking zaporizhzhia nuclear plant southeastern which has been shelled repeatedly past week,business,Fear,Sadness,0.5416666666666666,Positive,the_hindu,0,0,0,0,0,0
1616,1558478498288779266,number ministerial berths that will be allotted mahagathbandhan government has been decided oath taking is likely take place august 16 bihar charge bhakta charan das said august 13,business,Fear,Love,1.0,Neutral,the_hindu,1,0,0,0,0,0
